geoid,state,district,moved_since_previous_year,moved_since_previous_year_moe,state_moved_since_previous_year,state_moved_since_previous_year_moe,country_moved_since_previous_year,country_moved_since_previous_year_moe,ratio_state_moved_since_previous_year,ratio_state_moved_since_previous_year_moe,ratio_country_moved_since_previous_year,ratio_country_moved_since_previous_year_moe,same_house_year_ago,same_house_year_ago_moe,state_same_house_year_ago,state_same_house_year_ago_moe,country_same_house_year_ago,country_same_house_year_ago_moe,ratio_state_same_house_year_ago,ratio_state_same_house_year_ago_moe,ratio_country_same_house_year_ago,ratio_country_same_house_year_ago_moe,moved_same_county,moved_same_county_moe,state_moved_same_county,state_moved_same_county_moe,country_moved_same_county,country_moved_same_county_moe,ratio_state_moved_same_county,ratio_state_moved_same_county_moe,ratio_country_moved_same_county,ratio_country_moved_same_county_moe,moved_different_county,moved_different_county_moe,state_moved_different_county,state_moved_different_county_moe,country_moved_different_county,country_moved_different_county_moe,ratio_state_moved_different_county,ratio_state_moved_different_county_moe,ratio_country_moved_different_county,ratio_country_moved_different_county_moe,moved_different_state,moved_different_state_moe,state_moved_different_state,state_moved_different_state_moe,country_moved_different_state,country_moved_different_state_moe,ratio_state_moved_different_state,ratio_state_moved_different_state_moe,ratio_country_moved_different_state,ratio_country_moved_different_state_moe,moved_from_abroad,moved_from_abroad_moe,state_moved_from_abroad,state_moved_from_abroad_moe,country_moved_from_abroad,country_moved_from_abroad_moe,ratio_state_moved_from_abroad,ratio_state_moved_from_abroad_moe,ratio_country_moved_from_abroad,ratio_country_moved_from_abroad_moe
50000US0643,California,43,11.2,1.1,13.38,0.16,14.62,0.06,0.8370702541106128,0.1844705104168296,0.7660738714090287,0.1567693205976585,88.8,0.41,86.62,0.16,85.38,0.06,1.0251673978296005,0.013253953872416985,1.0400562192550948,0.01106590785779379,8.71,1.02,8.39,0.13,8.32,0.05,1.0381406436233611,0.2753839420705021,1.046875,0.2577842499050128,0.85,0.22,2.8,0.07,3.25,0.03,0.3035714285714286,0.17242919681944074,0.26153846153846155,0.1402249659142554,0.7,0.21,1.33,0.05,2.36,0.02,0.5263157894736842,0.355865036231884,0.2966101694915254,0.1830065359477124,0.94,0.35,0.87,0.04,0.69,0.01,1.0804597701149425,0.9058652191182313,1.3623188405797102,1.054201680672269
50000US1711,Illinois,11,11.2,0.98,13.1,0.26,14.62,0.06,0.8549618320610687,0.183628070960882,0.7660738714090287,0.14035317543491932,88.8,1.12,86.9,0.28,85.38,0.06,1.0218642117376293,0.03236217670068414,1.0400562192550948,0.027697445703419254,5.87,0.75,8.34,0.22,8.32,0.05,0.7038369304556356,0.21714009483909583,0.7055288461538461,0.1887751932608975,3.58,0.53,2.63,0.11,3.25,0.03,1.361216730038023,0.5178136948209942,1.1015384615384616,0.34651946674746253,1.14,0.28,1.61,0.07,2.36,0.02,0.7080745341614906,0.4101731601731602,0.4830508474576271,0.24549306902248083,0.61,0.23,0.52,0.04,0.69,0.01,1.173076923076923,1.0714285714285714,0.8840579710144928,0.6924369747899161
50000US1718,Illinois,18,11.18,0.84,13.1,0.26,14.62,0.06,0.8534351145038168,0.16218497584270714,0.7647058823529412,0.12118977752492739,88.82,0.4,86.9,0.28,85.38,0.06,1.0220943613348674,0.015792716804628085,1.0402904661513235,0.01083199007569652,6.98,0.73,8.34,0.22,8.32,0.05,0.8369304556354916,0.21936720224667372,0.8389423076923077,0.18557091241102627,2.77,0.33,2.63,0.11,3.25,0.03,1.053231939163498,0.3396477812536208,0.8523076923076923,0.21883048023026813,1.18,0.24,1.61,0.07,2.36,0.02,0.732919254658385,0.3625541125541126,0.5,0.2118796236443295,0.24,0.09,0.52,0.04,0.69,0.01,0.4615384615384615,0.4196428571428571,0.34782608695652173,0.2710084033613446
50000US2504,Massachusetts,4,11.14,0.91,13.04,0.31,14.62,0.06,0.8542944785276074,0.18029074026673259,0.7619699042407662,0.13074340509626614,88.86,0.92,86.96,0.31,85.38,0.06,1.0218491260349587,0.028445007967856952,1.0407589599437808,0.02301349315465373,4.63,0.61,7.14,0.22,8.32,0.05,0.6484593837535014,0.21102978135209852,0.5564903846153846,0.1533287392787334,3.14,0.47,2.6,0.13,3.25,0.03,1.2076923076923076,0.4835164835164834,0.9661538461538461,0.30709362217845776,2.36,0.38,2.21,0.14,2.36,0.02,1.0678733031674208,0.48111830609517925,1.0,0.33900739783092726,1.01,0.29,1.08,0.1,0.69,0.01,0.9351851851851851,0.7163611207194742,1.463768115942029,0.8831932773109243
50000US1704,Illinois,4,11.0,0.94,13.1,0.26,14.62,0.06,0.8396946564885497,0.17691253008002686,0.7523939808481532,0.13476884151271074,89.0,0.48,86.9,0.28,85.38,0.06,1.0241657077100115,0.017647280983370314,1.0423986882173812,0.012708929239294765,8.98,0.86,8.34,0.22,8.32,0.05,1.0767386091127098,0.2632245292574007,1.0793269230769231,0.2197113835761103,0.55,0.16,2.63,0.11,3.25,0.03,0.20912547528517114,0.13941026532267412,0.16923076923076924,0.10159445538554764,1.11,0.31,1.61,0.07,2.36,0.02,0.6894409937888198,0.44588744588744594,0.47033898305084754,0.2707031530560942,0.36,0.17,0.52,0.04,0.69,0.01,0.6923076923076923,0.7648809523809523,0.5217391304347826,0.507983193277311
50000US2105,Kentucky,5,10.96,0.91,15.65,0.49,14.62,0.06,0.7003194888178914,0.16030495041735734,0.7496580027359782,0.13064234811510017,89.04,0.92,84.35,0.45,85.38,0.06,1.0556016597510376,0.03307790046551377,1.0428671820098385,0.023016456222970234,6.06,0.74,8.89,0.41,8.32,0.05,0.6816647919010123,0.22984378170014197,0.7283653846153846,0.18664574782685325,3.2,0.41,3.74,0.19,3.25,0.03,0.8556149732620321,0.3069777443285667,0.9846153846153847,0.2705082563247993,1.55,0.34,2.58,0.17,2.36,0.02,0.6007751937984496,0.3442323651452282,0.6567796610169492,0.2992889463477699,0.16,0.1,0.44,0.09,0.69,0.01,0.36363636363636365,0.6296495956873316,0.23188405797101452,0.29663865546218493
50000US3607,New York,7,10.9,0.98,10.56,0.17,14.62,0.06,1.0321969696969697,0.21889640461875035,0.7455540355677155,0.14018474713297602,89.1,1.25,89.44,0.18,85.38,0.06,0.9961985688729874,0.03196157270799011,1.0435699226985242,0.030747595305446254,5.69,0.76,5.92,0.14,8.32,0.05,0.9611486486486487,0.3023856018819875,0.6838942307692308,0.19091908540752006,2.72,0.51,2.45,0.07,3.25,0.03,1.110204081632653,0.4801587301587301,0.836923076923077,0.32932510225723377,1.44,0.3,1.34,0.06,2.36,0.02,1.0746268656716418,0.5450892857142856,0.6101694915254238,0.26459814695108813,1.05,0.28,0.85,0.06,0.69,0.01,1.2352941176470589,0.8373904576436225,1.5217391304347827,0.8558823529411766
50000US0101,Alabama,1,10.87,0.98,13.89,0.45,14.62,0.06,0.7825773938084952,0.19201720960350663,0.7435020519835841,0.1401679043027817,89.13,0.89,86.11,0.37,85.38,0.06,1.0350714202763907,0.029566831461508205,1.0439212930428672,0.02231519672139783,6.62,0.77,7.97,0.33,8.32,0.05,0.8306148055207027,0.26245820980256107,0.7956730769230769,0.1946665626503361,1.36,0.29,3.04,0.22,3.25,0.03,0.4473684210526316,0.25688552408301785,0.4184615384615385,0.1862028480533252,2.59,0.53,2.54,0.2,2.36,0.02,1.0196850393700787,0.5815085158150852,1.097457627118644,0.46778711484593843,0.31,0.13,0.33,0.06,0.69,0.01,0.9393939393939393,1.168091168091168,0.44927536231884063,0.38991596638655474
50000US3410,New Jersey,10,10.87,1.05,10.37,0.29,14.62,0.06,1.0482160077145612,0.26133893207063946,0.7435020519835841,0.1497439889810462,89.13,1.08,89.63,0.28,85.38,0.06,0.9944215106549147,0.03031242397032362,1.0439212930428672,0.026765889947691968,6.82,0.9,5.53,0.21,8.32,0.05,1.2332730560578662,0.41976893453145053,0.8197115384615384,0.22620662555132265,1.52,0.38,2.42,0.15,3.25,0.03,0.628099173553719,0.3934246387493786,0.4676923076923077,0.24250113619148617,1.54,0.34,1.63,0.11,2.36,0.02,0.9447852760736197,0.5471869328493648,0.652542372881356,0.29921712274653456,0.99,0.22,0.79,0.08,0.69,0.01,1.2531645569620253,0.819167880848308,1.4347826086956523,0.6794117647058824
50000US1706,Illinois,6,10.84,1.01,13.1,0.26,14.62,0.06,0.8274809160305343,0.1871187531479098,0.7414500683994528,0.14425509776327217,89.16,0.89,86.9,0.28,85.38,0.06,1.026006904487917,0.02709537757876826,1.0442726633872101,0.022315690566117246,5.31,0.75,8.34,0.22,8.32,0.05,0.6366906474820143,0.21359513834538005,0.6382211538461537,0.18796617735651164,3.26,0.47,2.63,0.11,3.25,0.03,1.2395437262357414,0.4619105549762485,1.003076923076923,0.3077753370701408,1.81,0.48,1.61,0.07,2.36,0.02,1.124223602484472,0.6953463203463204,0.766949152542373,0.4198089492207139,0.47,0.17,0.52,0.04,0.69,0.01,0.9038461538461537,0.7976190476190476,0.6811594202898551,0.5126050420168068
50000US3617,New York,17,10.81,1.15,10.56,0.17,14.62,0.06,1.0236742424242424,0.2508272435589816,0.7393980848153215,0.16339042428960684,89.19,1.19,89.44,0.18,85.38,0.06,0.9972048300536672,0.03062393596224715,1.044624033731553,0.029343594768143196,6.37,1.01,5.92,0.14,8.32,0.05,1.0760135135135136,0.3923281601516553,0.765625,0.2519997861886538,2.22,0.41,2.45,0.07,3.25,0.03,0.9061224489795918,0.38678804855275434,0.6830769230769231,0.2649409180427208,1.38,0.3,1.34,0.06,2.36,0.02,1.0298507462686566,0.5410714285714285,0.5847457627118644,0.26416720534367594,0.83,0.25,0.85,0.06,0.69,0.01,0.9764705882352941,0.7297259702322995,1.2028985507246377,0.7596638655462186
50000US3412,New Jersey,12,10.78,1.01,10.37,0.29,14.62,0.06,1.0395371263259403,0.25313253819351383,0.7373461012311902,0.1442214121028835,89.22,1.0,89.63,0.28,85.38,0.06,0.99542563873703,0.028533563719785198,1.044975404075896,0.024893395386568477,4.87,0.76,5.53,0.21,8.32,0.05,0.8806509945750451,0.3422428021272694,0.5853365384615384,0.1897344549760979,3.28,0.53,2.42,0.15,3.25,0.03,1.3553719008264462,0.608375186410463,1.0092307692307692,0.34481517951825486,1.56,0.31,1.63,0.11,2.36,0.02,0.9570552147239265,0.5118723532970356,0.6610169491525424,0.27393521511168567,1.07,0.28,0.79,0.08,0.69,0.01,1.3544303797468356,0.9933624736927311,1.5507246376811596,0.8567226890756305
50000US0626,California,26,10.78,0.94,13.38,0.16,14.62,0.06,0.8056801195814648,0.15979995396617183,0.7373461012311902,0.134645327424619,89.22,0.9,86.62,0.16,85.38,0.06,1.030016162549065,0.024585689657847205,1.044975404075896,0.022550925267466302,6.6,0.74,8.39,0.13,8.32,0.05,0.7866507747318235,0.20082642749150267,0.7932692307692307,0.1874258703060825,2.49,0.42,2.8,0.07,3.25,0.03,0.8892857142857145,0.34467971053336915,0.7661538461538462,0.2726291470989244,1.09,0.3,1.33,0.05,2.36,0.02,0.8195488721804511,0.513473731884058,0.46186440677966106,0.26208432090785033,0.61,0.27,0.87,0.04,0.69,0.01,0.7011494252873564,0.6866145902290481,0.8840579710144928,0.8084033613445379
50000US1701,Illinois,1,10.68,0.96,13.1,0.26,14.62,0.06,0.815267175572519,0.17899714589512564,0.7305061559507524,0.13732520885109442,89.32,2.75,86.9,0.28,85.38,0.06,1.0278481012658227,0.06991551223860336,1.046146638557039,0.0658882686199213,8.4,0.9,8.34,0.22,8.32,0.05,1.0071942446043165,0.2691519727452696,1.0096153846153846,0.22848920613869708,0.87,0.23,2.63,0.11,3.25,0.03,0.33079847908745247,0.20293129417217012,0.2676923076923077,0.14649295561278594,0.94,0.23,1.61,0.07,2.36,0.02,0.5838509316770185,0.33712121212121215,0.3983050847457627,0.20168067226890757,0.46,0.16,0.52,0.04,0.69,0.01,0.8846153846153846,0.7559523809523809,0.6666666666666667,0.48319327731092443
50000US3618,New York,18,10.68,0.93,10.56,0.17,14.62,0.06,1.0113636363636362,0.20875330874998987,0.7305061559507524,0.13322117256040963,89.32,0.94,89.44,0.18,85.38,0.06,0.9986583184257602,0.02503942380663386,1.046146638557039,0.023489559464171895,5.18,0.58,5.92,0.14,8.32,0.05,0.875,0.23746388479678412,0.6225961538461537,0.146911509551444,4.05,0.67,2.45,0.07,3.25,0.03,1.6530612244897958,0.641923436041083,1.2461538461538462,0.4353507044387215,0.99,0.25,1.34,0.06,2.36,0.02,0.7388059701492536,0.4401785714285714,0.4194915254237288,0.21899016016663078,0.46,0.15,0.85,0.06,0.69,0.01,0.5411764705882354,0.43149255807483666,0.6666666666666667,0.454201680672269
50000US3619,New York,19,10.67,0.9,10.56,0.17,14.62,0.06,1.0104166666666665,0.2030395202211604,0.7298221614227086,0.1291115219929934,89.33,0.67,89.44,0.18,85.38,0.06,0.9987701252236136,0.019002282298007028,1.0462637620051534,0.01716505475750249,5.46,0.67,5.92,0.14,8.32,0.05,0.9222972972972973,0.2701245903137027,0.65625,0.16895141426092783,3.27,0.4,2.45,0.07,3.25,0.03,1.3346938775510204,0.40312791783380014,1.0061538461538462,0.2647515527950311,1.53,0.44,1.34,0.06,2.36,0.02,1.1417910447761193,0.7604910714285713,0.6483050847457628,0.383897148603031,0.41,0.14,0.85,0.06,0.69,0.01,0.4823529411764706,0.399499234942273,0.5942028985507246,0.4231092436974791
50000US4828,Texas,28,10.63,1.07,15.89,0.22,14.62,0.06,0.6689741976085589,0.15322941313251232,0.7270861833105337,0.15234527053328142,89.37,1.22,84.11,0.18,85.38,0.06,1.0625371537272619,0.0335575591730348,1.0467322557976109,0.030049298872190353,6.69,0.8,9.25,0.18,8.32,0.05,0.7232432432432433,0.20119700549864902,0.8040865384615384,0.2019794885574813,2.1,0.61,3.86,0.1,3.25,0.03,0.5440414507772021,0.34448205458843756,0.6461538461538462,0.3873466141493713,1.05,0.28,1.94,0.07,2.36,0.02,0.5412371134020619,0.32814536940963634,0.44491525423728817,0.24484665661136254,0.79,0.28,0.85,0.05,0.69,0.01,0.9294117647058824,0.7708333333333335,1.1449275362318843,0.8449579831932774
50000US0615,California,15,10.51,0.97,13.38,0.16,14.62,0.06,0.7855007473841554,0.16380221543384646,0.7188782489740082,0.1385977782435548,89.49,0.99,86.62,0.16,85.38,0.06,1.0331332255830061,0.02667525416637411,1.0481377371749825,0.02466359297713301,5.06,0.69,8.39,0.13,8.32,0.05,0.603098927294398,0.18321510986824904,0.6081730769230769,0.1731814117038597,2.93,0.47,2.8,0.07,3.25,0.03,1.0464285714285715,0.3882783882783883,0.9015384615384616,0.3059006211180124,1.1,0.32,1.33,0.05,2.36,0.02,0.8270676691729324,0.5441576086956521,0.46610169491525427,0.27910651440063206,1.42,0.38,0.87,0.04,0.69,0.01,1.632183908045977,1.025817555938038,2.057971014492754,1.1613445378151261
50000US3627,New York,27,10.51,0.77,10.56,0.17,14.62,0.06,0.9952651515151515,0.17792396624828336,0.7188782489740082,0.1112375363056562,89.49,0.96,89.44,0.18,85.38,0.06,1.0005590339892665,0.025494303305569368,1.0481377371749825,0.02396085194140236,6.52,0.58,5.92,0.14,8.32,0.05,1.1013513513513513,0.24817568262016512,0.783653846153846,0.14884736903693876,3.01,0.44,2.45,0.07,3.25,0.03,1.2285714285714284,0.4297385620915032,0.9261538461538461,0.28789198606271776,0.83,0.24,1.34,0.06,2.36,0.02,0.6194029850746268,0.4145089285714285,0.3516949152542373,0.2093657976010917,0.15,0.07,0.85,0.06,0.69,0.01,0.17647058823529413,0.19056892474613998,0.2173913043478261,0.20924369747899166
50000US0905,Connecticut,5,10.38,1.05,12.01,0.46,14.62,0.06,0.8642797668609493,0.24141472000333272,0.7099863201094392,0.1494688894212055,89.62,0.95,87.99,0.46,85.38,0.06,1.0185248323673146,0.0322436684390919,1.0496603420004686,0.023728744923276285,6.35,0.9,7.25,0.37,8.32,0.05,0.8758620689655172,0.338555972654581,0.7632211538461537,0.22552763006014165,1.7,0.33,1.88,0.17,3.25,0.03,0.9042553191489362,0.5188418199971474,0.5230769230769231,0.21275185577942735,1.79,0.38,2.13,0.2,2.36,0.02,0.8403755868544601,0.519202117013943,0.7584745762711865,0.33491345256051136,0.54,0.2,0.75,0.11,0.69,0.01,0.7200000000000001,0.7609011627906977,0.7826086956521741,0.6025210084033613
50000US3403,New Jersey,3,10.28,1.03,10.37,0.29,14.62,0.06,0.991321118611379,0.25429397837934425,0.7031463748290013,0.14667672246010122,89.72,0.86,89.63,0.28,85.38,0.06,1.0010041280821154,0.025444433428018585,1.0508315764816116,0.021622167965149052,5.62,0.88,5.53,0.21,8.32,0.05,1.0162748643761301,0.39602053915276,0.6754807692307693,0.21966515409585968,2.24,0.4,2.42,0.15,3.25,0.03,0.9256198347107439,0.4470422873206603,0.6892307692307693,0.25890016664141796,2.14,0.34,1.63,0.11,2.36,0.02,1.3128834355828223,0.5970961887477314,0.9067796610169493,0.3035265388206565,0.28,0.14,0.79,0.08,0.69,0.01,0.35443037974683544,0.43062975554476274,0.40579710144927544,0.4176470588235295
50000US2506,Massachusetts,6,10.24,0.91,13.04,0.31,14.62,0.06,0.7852760736196319,0.17700733470436114,0.7004103967168264,0.13023812019043626,89.76,0.93,86.96,0.31,85.38,0.06,1.0321987120515181,0.028748792225492766,1.051300070274069,0.023262555508146463,6.45,0.77,7.14,0.22,8.32,0.05,0.9033613445378151,0.2716134707212868,0.7752403846153846,0.19442096853650465,1.81,0.32,2.6,0.13,3.25,0.03,0.6961538461538461,0.316560632350106,0.556923076923077,0.20722239054688685,1.48,0.31,2.21,0.14,2.36,0.02,0.669683257918552,0.36686195909137626,0.6271186440677966,0.27336062630180274,0.49,0.18,1.08,0.1,0.69,0.01,0.45370370370370366,0.4209616049809754,0.7101449275362319,0.542436974789916
50000US3613,New York,13,10.23,0.84,10.56,0.17,14.62,0.06,0.96875,0.19033104991088462,0.6997264021887826,0.1206564212354403,89.77,1.16,89.44,0.18,85.38,0.06,1.003689624329159,0.029979194150740678,1.0514171937221832,0.02865040139698794,5.27,0.65,5.92,0.14,8.32,0.05,0.8902027027027026,0.2618452156634348,0.6334134615384615,0.16386906077587512,1.84,0.32,2.45,0.07,3.25,0.03,0.7510204081632653,0.30438842203548083,0.5661538461538462,0.2073928192698076,1.58,0.28,1.34,0.06,2.36,0.02,1.1791044776119404,0.5245535714285714,0.6694915254237289,0.24865330747683692,1.53,0.38,0.85,0.06,0.69,0.01,1.8,1.1539852552510783,2.217391304347826,1.165966386554622
50000US0627,California,27,10.14,0.8,13.38,0.16,14.62,0.06,0.757847533632287,0.1377260629680199,0.6935704514363886,0.11513384435727761,89.86,0.97,86.62,0.16,85.38,0.06,1.0374047564072961,0.02622924583167999,1.0524713047552121,0.024201189704852057,6.52,0.62,8.39,0.13,8.32,0.05,0.7771156138259833,0.17191851675021882,0.783653846153846,0.15846310092906807,1.4,0.31,2.8,0.07,3.25,0.03,0.5,0.24658268560707589,0.43076923076923074,0.19873882745038632,0.83,0.21,1.33,0.05,2.36,0.02,0.6240601503759398,0.36322463768115937,0.3516949152542373,0.18394024276377216,1.39,0.36,0.87,0.04,0.69,0.01,1.5977011494252873,0.9765656030716271,2.0144927536231885,1.1021008403361345
50000US4212,Pennsylvania,12,10.14,0.84,12.88,0.27,14.62,0.06,0.7872670807453416,0.16351317531200718,0.6935704514363886,0.12060589274485732,89.86,0.76,87.12,0.29,85.38,0.06,1.0314508723599631,0.024314336288484045,1.0524713047552121,0.019282002454737487,6.2,0.65,7.57,0.23,8.32,0.05,0.8190224570673712,0.22170404527352758,0.7451923076923077,0.16521260504565882,2.27,0.42,2.77,0.1,3.25,0.03,0.8194945848375451,0.36289133356823133,0.6984615384615385,0.2713793364641721,1.38,0.3,1.99,0.09,2.36,0.02,0.6934673366834171,0.36497975708502023,0.5847457627118644,0.26416720534367594,0.28,0.14,0.54,0.05,0.69,0.01,0.5185185185185185,0.6198547215496368,0.40579710144927544,0.4176470588235295
50000US1703,Illinois,3,10.08,1.12,13.1,0.26,14.62,0.06,0.7694656488549618,0.20161546066745015,0.6894664842681258,0.15887654579752677,89.92,1.12,86.9,0.28,85.38,0.06,1.034752589182969,0.032445232699549326,1.053174045443898,0.02771588257294416,7.5,1.03,8.34,0.22,8.32,0.05,0.8992805755395683,0.29465148934211133,0.9014423076923077,0.2584401306560686,1.42,0.34,2.63,0.11,3.25,0.03,0.5399239543726235,0.3042521144710926,0.4369230769230769,0.21731555824875018,0.76,0.26,1.61,0.07,2.36,0.02,0.4720496894409938,0.3647186147186147,0.3220338983050848,0.22581340228399055,0.4,0.17,0.52,0.04,0.69,0.01,0.7692307692307693,0.7767857142857142,0.5797101449275364,0.5096638655462186
50000US3914,Ohio,14,9.92,0.76,15.03,0.28,14.62,0.06,0.6600133067198936,0.12576603305693632,0.6785225718194254,0.10953828188160615,90.08,0.95,84.97,0.29,85.38,0.06,1.0601388725432506,0.02959762081497691,1.055048020613727,0.02373631720897401,6.02,0.59,9.45,0.23,8.32,0.05,0.6370370370370371,0.15596932647317185,0.7235576923076922,0.15052896638105515,2.54,0.33,3.46,0.13,3.25,0.03,0.7341040462427746,0.24626297606799002,0.7815384615384615,0.2175238600212089,1.1,0.33,1.7,0.08,2.36,0.02,0.6470588235294118,0.4501317797197948,0.46610169491525427,0.28758169934640526,0.26,0.11,0.42,0.05,0.69,0.01,0.6190476190476191,0.6808510638297873,0.3768115942028986,0.3298319327731093
50000US4207,Pennsylvania,7,9.85,0.84,12.88,0.27,14.62,0.06,0.7647515527950309,0.16256878631540542,0.6737346101231191,0.12044307871964548,90.15,0.56,87.12,0.29,85.38,0.06,1.034779614325069,0.0197450784771261,1.0558678847505272,0.014601836048820831,4.52,0.52,7.57,0.23,8.32,0.05,0.5970937912813737,0.173827988541885,0.5432692307692307,0.13153442868308102,2.47,0.44,2.77,0.1,3.25,0.03,0.8916967509025271,0.38257056727870653,0.76,0.2848242690501439,2.41,0.49,1.99,0.09,2.36,0.02,1.2110552763819096,0.6032388663967612,1.0211864406779663,0.4325935502406091,0.45,0.16,0.54,0.05,0.69,0.01,0.8333333333333333,0.7533725354548599,0.6521739130434784,0.48277310924369754
50000US4218,Pennsylvania,18,9.83,0.82,12.88,0.27,14.62,0.06,0.7631987577639752,0.15939670066909295,0.6723666210670315,0.11769582597239273,90.17,0.91,87.12,0.29,85.38,0.06,1.0350091827364554,0.027781590272420904,1.0561021316467558,0.0228008106954914,6.22,0.67,7.57,0.23,8.32,0.05,0.821664464993395,0.22715363655418153,0.7475961538461537,0.17004936441688012,1.71,0.29,2.77,0.1,3.25,0.03,0.6173285198555957,0.2542901512482219,0.5261538461538462,0.18819118315406755,1.46,0.36,1.99,0.09,2.36,0.02,0.7336683417085427,0.4290485829959514,0.6186440677966102,0.31559290382819793,0.44,0.19,0.54,0.05,0.69,0.01,0.8148148148148148,0.8619854721549637,0.6376811594202899,0.569327731092437
50000US4834,Texas,34,9.74,1.08,15.89,0.22,14.62,0.06,0.6129641283826306,0.15293707072111523,0.6662106703146375,0.15321361200107794,90.26,0.66,84.11,0.18,85.38,0.06,1.0731185352514565,0.02028689201523051,1.0571562426797847,0.016946116931894205,6.22,0.93,9.25,0.18,8.32,0.05,0.6724324324324324,0.2273375104203082,0.7475961538461537,0.23255162171572047,2.35,0.43,3.86,0.1,3.25,0.03,0.6088082901554405,0.25451321727917475,0.7230769230769231,0.27798818360854416,0.63,0.27,1.94,0.07,2.36,0.02,0.3247422680412371,0.3021789448479528,0.2669491525423729,0.23335488041370395,0.54,0.23,0.85,0.05,0.69,0.01,0.6352941176470589,0.6180555555555556,0.7826086956521741,0.6894957983193278
50000US3616,New York,16,9.71,1.08,10.56,0.17,14.62,0.06,0.9195075757575758,0.2342115106377826,0.6641586867305063,0.15319676917088362,90.29,1.21,89.44,0.18,85.38,0.06,1.0095035778175314,0.03112066817533117,1.0575076130241277,0.029830196431675594,5.2,0.97,5.92,0.14,8.32,0.05,0.8783783783783784,0.3694542464627085,0.625,0.24069378892486115,2.45,0.38,2.45,0.07,3.25,0.03,1.0,0.3676470588235293,0.7538461538461539,0.24778442660202998,1.06,0.26,1.34,0.06,2.36,0.02,0.7910447761194029,0.45982142857142855,0.4491525423728814,0.22796811032105152,1.0,0.18,0.85,0.06,0.69,0.01,1.1764705882352942,0.5925719849770483,1.4492753623188408,0.5638655462184874
50000US2509,Massachusetts,9,9.59,0.9,13.04,0.31,14.62,0.06,0.7354294478527608,0.17310137661779806,0.6559507523939808,0.12850518010599754,90.41,0.78,86.96,0.31,85.38,0.06,1.0396734130634775,0.025352179541627218,1.0589130944014993,0.019759550298413905,6.48,0.78,7.14,0.22,8.32,0.05,0.9075630252100841,0.27467642623774824,0.7788461538461539,0.19686824164727193,1.69,0.36,2.6,0.13,3.25,0.03,0.6499999999999999,0.34278002699055327,0.52,0.23115815785487046,1.25,0.28,2.21,0.14,2.36,0.02,0.5656108597285068,0.32636447733580015,0.5296610169491526,0.24628312863606985,0.16,0.07,1.08,0.1,0.69,0.01,0.14814814814814814,0.15842269111034246,0.23188405797101452,0.20966386554621852
50000US3404,New Jersey,4,9.55,1.05,10.37,0.29,14.62,0.06,0.9209257473481197,0.2542139432383336,0.6532147742818059,0.14900290445249575,90.45,0.78,89.63,0.28,85.38,0.06,1.0091487225259401,0.023710186590246287,1.0593815881939566,0.019760208758039795,5.46,0.87,5.53,0.21,8.32,0.05,0.9873417721518987,0.3901980561158995,0.65625,0.21703007372157426,2.46,0.46,2.42,0.15,3.25,0.03,1.0165289256198347,0.5081334956032842,0.7569230769230769,0.29707620057567036,1.37,0.35,1.63,0.11,2.36,0.02,0.8404907975460124,0.5453720508166968,0.5805084745762713,0.3064713064713065,0.26,0.14,0.79,0.08,0.69,0.01,0.3291139240506329,0.4254492472073822,0.3768115942028986,0.41680672268907576
